step_index,time_years,steps_per_year_model,call_live,put_live,call_coupon_rate_pct,put_coupon_rate_pct,call_model_daily_roll_pct,put_model_daily_roll_pct,call_completion_time_years,put_completion_time_years,call_strike_completion_per_share_usd,call_strike_pv_per_share_usd,put_strike_completion_per_share_usd,put_strike_pv_per_share_usd
1079,4.281746,252,1,1,4.2,4.1,0.0163275,0.01594643,4.281746,4.281746,663.252121,663.252121,662.436377,662.436377
1080,4.285714,252,1,1,4.2,4.1,0.0163275,0.01594643,4.285714,4.285714,663.360414,663.360414,662.542012,662.542012
1081,4.289683,252,1,1,4.2,4.1,0.0163275,0.01594643,4.289683,4.289683,663.468724,663.468724,662.647664,662.647664
1082,4.293651,252,1,1,4.2,4.1,0.0163275,0.01594643,4.293651,4.293651,663.577052,663.577052,662.753332,662.753332
1083,4.297619,252,1,1,4.2,4.1,0.0163275,0.01594643,4.297619,4.297619,663.685397,663.685397,662.859018,662.859018
1084,4.301587,252,1,1,4.2,4.1,0.0163275,0.01594643,4.301587,4.301587,663.793761,663.793761,662.96472,662.96472
1085,4.305556,252,1,1,4.2,4.1,0.0163275,0.01594643,4.305556,4.305556,663.902142,663.902142,663.070439,663.070439
1086,4.309524,252,1,1,4.2,4.1,0.0163275,0.01594643,4.309524,4.309524,664.01054,664.01054,663.176175,663.176175
1087,4.313492,252,1,1,4.2,4.1,0.0163275,0.01594643,4.313492,4.313492,664.118957,664.118957,663.281928,663.281928
1088,4.31746,252,1,1,4.2,4.1,0.0163275,0.01594643,4.31746,4.31746,664.227391,664.227391,663.387698,663.387698
1089,4.321429,252,1,1,4.2,4.1,0.0163275,0.01594643,4.321429,4.321429,664.335842,664.335842,663.493484,663.493484
1090,4.325397,252,1,1,4.2,4.1,0.0163275,0.01594643,4.325397,4.325397,664.444312,664.444312,663.599288,663.599288
1091,4.329365,252,1,1,4.2,4.1,0.0163275,0.01594643,4.329365,4.329365,664.552799,664.552799,663.705108,663.705108
1092,4.333333,252,1,1,4.2,4.1,0.0163275,0.01594643,4.333333,4.333333,664.661304,664.661304,663.810946,663.810946
1093,4.337302,252,1,1,4.2,4.1,0.0163275,0.01594643,4.337302,4.337302,664.769826,664.769826,663.9168,663.9168
1094,4.34127,252,1,1,4.2,4.1,0.0163275,0.01594643,4.34127,4.34127,664.878367,664.878367,664.022671,664.022671
1095,4.345238,252,1,1,4.2,4.1,0.0163275,0.01594643,4.345238,4.345238,664.986925,664.986925,664.128559,664.128559
1096,4.349206,252,1,1,4.2,4.1,0.0163275,0.01594643,4.349206,4.349206,665.0955,665.0955,664.234463,664.234463
1097,4.353175,252,1,1,4.2,4.1,0.0163275,0.01594643,4.353175,4.353175,665.204094,665.204094,664.340385,664.340385
1098,4.357143,252,1,1,4.2,4.1,0.0163275,0.01594643,4.357143,4.357143,665.312705,665.312705,664.446324,664.446324
1099,4.361111,252,1,1,4.2,4.1,0.0163275,0.01594643,4.361111,4.361111,665.421334,665.421334,664.552279,664.552279
1100,4.365079,252,1,1,4.2,4.1,0.0163275,0.01594643,4.365079,4.365079,665.529981,665.529981,664.658251,664.658251
1101,4.369048,252,1,1,4.2,4.1,0.0163275,0.01594643,4.369048,4.369048,665.638645,665.638645,664.764241,664.764241
1102,4.373016,252,1,1,4.2,4.1,0.0163275,0.01594643,4.373016,4.373016,665.747327,665.747327,664.870247,664.870247
1103,4.376984,252,1,1,4.2,4.1,0.0163275,0.01594643,4.376984,4.376984,665.856027,665.856027,664.97627,664.97627
1104,4.380952,252,1,1,4.2,4.1,0.0163275,0.01594643,4.380952,4.380952,665.964745,665.964745,665.08231,665.08231
1105,4.384921,252,1,1,4.2,4.1,0.0163275,0.01594643,4.384921,4.384921,666.07348,666.07348,665.188367,665.188367
1106,4.388889,252,1,1,4.2,4.1,0.0163275,0.01594643,4.388889,4.388889,666.182233,666.182233,665.29444,665.29444
1107,4.392857,252,1,1,4.2,4.1,0.0163275,0.01594643,4.392857,4.392857,666.291004,666.291004,665.400531,665.400531
1108,4.396825,252,1,1,4.2,4.1,0.0163275,0.01594643,4.396825,4.396825,666.399793,666.399793,665.506639,665.506639
1109,4.400794,252,1,1,4.2,4.1,0.0163275,0.01594643,4.400794,4.400794,666.508599,666.508599,665.612763,665.612763
1110,4.404762,252,1,1,4.2,4.1,0.0163275,0.01594643,4.404762,4.404762,666.617424,666.617424,665.718905,665.718905
1111,4.40873,252,1,1,4.2,4.1,0.0163275,0.01594643,4.40873,4.40873,666.726266,666.726266,665.825063,665.825063
1112,4.412698,252,1,1,4.2,4.1,0.0163275,0.01594643,4.412698,4.412698,666.835125,666.835125,665.931238,665.931238
1113,4.416667,252,1,1,4.2,4.1,0.0163275,0.01594643,4.416667,4.416667,666.944003,666.944003,666.03743,666.03743
1114,4.420635,252,1,1,4.2,4.1,0.0163275,0.01594643,4.420635,4.420635,667.052898,667.052898,666.14364,666.14364
1115,4.424603,252,1,1,4.2,4.1,0.0163275,0.01594643,4.424603,4.424603,667.161811,667.161811,666.249866,666.249866
1116,4.428571,252,1,1,4.2,4.1,0.0163275,0.01594643,4.428571,4.428571,667.270742,667.270742,666.356109,666.356109
1117,4.43254,252,1,1,4.2,4.1,0.0163275,0.01594643,4.43254,4.43254,667.379691,667.379691,666.462369,666.462369
1118,4.436508,252,1,1,4.2,4.1,0.0163275,0.01594643,4.436508,4.436508,667.488657,667.488657,666.568646,666.568646
1119,4.440476,252,1,1,4.2,4.1,0.0163275,0.01594643,4.440476,4.440476,667.597641,667.597641,666.67494,666.67494
1120,4.444444,252,1,1,4.2,4.1,0.0163275,0.01594643,4.444444,4.444444,667.706643,667.706643,666.78125,666.78125
1121,4.448413,252,1,1,4.2,4.1,0.0163275,0.01594643,4.448413,4.448413,667.815663,667.815663,666.887578,666.887578
1122,4.452381,252,1,1,4.2,4.1,0.0163275,0.01594643,4.452381,4.452381,667.924701,667.924701,666.993923,666.993923
1123,4.456349,252,1,1,4.2,4.1,0.0163275,0.01594643,4.456349,4.456349,668.033756,668.033756,667.100285,667.100285
1124,4.460317,252,1,1,4.2,4.1,0.0163275,0.01594643,4.460317,4.460317,668.142829,668.142829,667.206663,667.206663
1125,4.464286,252,1,1,4.2,4.1,0.0163275,0.01594643,4.464286,4.464286,668.25192,668.25192,667.313059,667.313059
1126,4.468254,252,1,1,4.2,4.1,0.0163275,0.01594643,4.468254,4.468254,668.361029,668.361029,667.419471,667.419471
1127,4.472222,252,1,1,4.2,4.1,0.0163275,0.01594643,4.472222,4.472222,668.470156,668.470156,667.525901,667.525901
1128,4.47619,252,1,1,4.2,4.1,0.0163275,0.01594643,4.47619,4.47619,668.5793,668.5793,667.632348,667.632348
1129,4.480159,252,1,1,4.2,4.1,0.0163275,0.01594643,4.480159,4.480159,668.688463,668.688463,667.738811,667.738811
1130,4.484127,252,1,1,4.2,4.1,0.0163275,0.01594643,4.484127,4.484127,668.797643,668.797643,667.845291,667.845291
1131,4.488095,252,1,1,4.2,4.1,0.0163275,0.01594643,4.488095,4.488095,668.906841,668.906841,667.951789,667.951789
1132,4.492063,252,1,1,4.2,4.1,0.0163275,0.01594643,4.492063,4.492063,669.016056,669.016056,668.058303,668.058303
1133,4.496032,252,1,1,4.2,4.1,0.0163275,0.01594643,4.496032,4.496032,669.12529,669.12529,668.164835,668.164835
1134,4.5,252,1,1,4.2,4.1,0.0163275,0.01594643,4.5,4.5,669.234541,669.234541,668.271383,668.271383
1135,4.503968,252,1,1,4.2,4.1,0.0163275,0.01594643,4.503968,4.503968,669.343811,669.343811,668.377949,668.377949
1136,4.507937,252,1,1,4.2,4.1,0.0163275,0.01594643,4.507937,4.507937,669.453098,669.453098,668.484531,668.484531
1137,4.511905,252,1,1,4.2,4.1,0.0163275,0.01594643,4.511905,4.511905,669.562403,669.562403,668.59113,668.59113
1138,4.515873,252,1,1,4.2,4.1,0.0163275,0.01594643,4.515873,4.515873,669.671726,669.671726,668.697747,668.697747
1139,4.519841,252,1,1,4.2,4.1,0.0163275,0.01594643,4.519841,4.519841,669.781066,669.781066,668.80438,668.80438
1140,4.52381,252,1,1,4.2,4.1,0.0163275,0.01594643,4.52381,4.52381,669.890425,669.890425,668.911031,668.911031
1141,4.527778,252,1,1,4.2,4.1,0.0163275,0.01594643,4.527778,4.527778,669.999801,669.999801,669.017698,669.017698
1142,4.531746,252,1,1,4.2,4.1,0.0163275,0.01594643,4.531746,4.531746,670.109195,670.109195,669.124382,669.124382
1143,4.535714,252,1,1,4.2,4.1,0.0163275,0.01594643,4.535714,4.535714,670.218607,670.218607,669.231084,669.231084
1144,4.539683,252,1,1,4.2,4.1,0.0163275,0.01594643,4.539683,4.539683,670.328037,670.328037,669.337802,669.337802
1145,4.543651,252,1,1,4.2,4.1,0.0163275,0.01594643,4.543651,4.543651,670.437485,670.437485,669.444538,669.444538
1146,4.547619,252,1,1,4.2,4.1,0.0163275,0.01594643,4.547619,4.547619,670.546951,670.546951,669.55129,669.55129
1147,4.551587,252,1,1,4.2,4.1,0.0163275,0.01594643,4.551587,4.551587,670.656434,670.656434,669.65806,669.65806
1148,4.555556,252,1,1,4.2,4.1,0.0163275,0.01594643,4.555556,4.555556,670.765936,670.765936,669.764846,669.764846
1149,4.559524,252,1,1,4.2,4.1,0.0163275,0.01594643,4.559524,4.559524,670.875455,670.875455,669.87165,669.87165
1150,4.563492,252,1,1,4.2,4.1,0.0163275,0.01594643,4.563492,4.563492,670.984992,670.984992,669.97847,669.97847
1151,4.56746,252,1,1,4.2,4.1,0.0163275,0.01594643,4.56746,4.56746,671.094548,671.094548,670.085308,670.085308
1152,4.571429,252,1,1,4.2,4.1,0.0163275,0.01594643,4.571429,4.571429,671.20412,671.20412,670.192163,670.192163
1153,4.575397,252,1,1,4.2,4.1,0.0163275,0.01594643,4.575397,4.575397,671.313711,671.313711,670.299034,670.299034
1154,4.579365,252,1,1,4.2,4.1,0.0163275,0.01594643,4.579365,4.579365,671.42332,671.42332,670.405923,670.405923
1155,4.583333,252,1,1,4.2,4.1,0.0163275,0.01594643,4.583333,4.583333,671.532947,671.532947,670.512829,670.512829
1156,4.587302,252,1,1,4.2,4.1,0.0163275,0.01594643,4.587302,4.587302,671.642591,671.642591,670.619752,670.619752
1157,4.59127,252,1,1,4.2,4.1,0.0163275,0.01594643,4.59127,4.59127,671.752254,671.752254,670.726692,670.726692
1158,4.595238,252,1,1,4.2,4.1,0.0163275,0.01594643,4.595238,4.595238,671.861934,671.861934,670.833648,670.833648
1159,4.599206,252,1,1,4.2,4.1,0.0163275,0.01594643,4.599206,4.599206,671.971632,671.971632,670.940622,670.940622
1160,4.603175,252,1,1,4.2,4.1,0.0163275,0.01594643,4.603175,4.603175,672.081349,672.081349,671.047614,671.047614
1161,4.607143,252,1,1,4.2,4.1,0.0163275,0.01594643,4.607143,4.607143,672.191083,672.191083,671.154622,671.154622
1162,4.611111,252,1,1,4.2,4.1,0.0163275,0.01594643,4.611111,4.611111,672.300835,672.300835,671.261647,671.261647
1163,4.615079,252,1,1,4.2,4.1,0.0163275,0.01594643,4.615079,4.615079,672.410605,672.410605,671.368689,671.368689
1164,4.619048,252,1,1,4.2,4.1,0.0163275,0.01594643,4.619048,4.619048,672.520392,672.520392,671.475748,671.475748
1165,4.623016,252,1,1,4.2,4.1,0.0163275,0.01594643,4.623016,4.623016,672.630198,672.630198,671.582825,671.582825
1166,4.626984,252,1,1,4.2,4.1,0.0163275,0.01594643,4.626984,4.626984,672.740022,672.740022,671.689918,671.689918
1167,4.630952,252,1,1,4.2,4.1,0.0163275,0.01594643,4.630952,4.630952,672.849863,672.849863,671.797029,671.797029
1168,4.634921,252,1,1,4.2,4.1,0.0163275,0.01594643,4.634921,4.634921,672.959723,672.959723,671.904156,671.904156
1169,4.638889,252,1,1,4.2,4.1,0.0163275,0.01594643,4.638889,4.638889,673.069601,673.069601,672.011301,672.011301
1170,4.642857,252,1,1,4.2,4.1,0.0163275,0.01594643,4.642857,4.642857,673.179496,673.179496,672.118463,672.118463
1171,4.646825,252,1,1,4.2,4.1,0.0163275,0.01594643,4.646825,4.646825,673.289409,673.289409,672.225642,672.225642
1172,4.650794,252,1,1,4.2,4.1,0.0163275,0.01594643,4.650794,4.650794,673.399341,673.399341,672.332838,672.332838
1173,4.654762,252,1,1,4.2,4.1,0.0163275,0.01594643,4.654762,4.654762,673.50929,673.50929,672.440051,672.440051
1174,4.65873,252,1,1,4.2,4.1,0.0163275,0.01594643,4.65873,4.65873,673.619257,673.619257,672.547281,672.547281
1175,4.662698,252,1,1,4.2,4.1,0.0163275,0.01594643,4.662698,4.662698,673.729242,673.729242,672.654528,672.654528
1176,4.666667,252,1,1,4.2,4.1,0.0163275,0.01594643,4.666667,4.666667,673.839246,673.839246,672.761792,672.761792
1177,4.670635,252,1,1,4.2,4.1,0.0163275,0.01594643,4.670635,4.670635,673.949267,673.949267,672.869074,672.869074
1178,4.674603,252,1,1,4.2,4.1,0.0163275,0.01594643,4.674603,4.674603,674.059306,674.059306,672.976373,672.976373
1179,4.678571,252,1,1,4.2,4.1,0.0163275,0.01594643,4.678571,4.678571,674.169363,674.169363,673.083688,673.083688
1180,4.68254,252,1,1,4.2,4.1,0.0163275,0.01594643,4.68254,4.68254,674.279438,674.279438,673.191021,673.191021
1181,4.686508,252,1,1,4.2,4.1,0.0163275,0.01594643,4.686508,4.686508,674.389531,674.389531,673.298371,673.298371
1182,4.690476,252,1,1,4.2,4.1,0.0163275,0.01594643,4.690476,4.690476,674.499642,674.499642,673.405738,673.405738
1183,4.694444,252,1,1,4.2,4.1,0.0163275,0.01594643,4.694444,4.694444,674.609771,674.609771,673.513122,673.513122
1184,4.698413,252,1,1,4.2,4.1,0.0163275,0.01594643,4.698413,4.698413,674.719918,674.719918,673.620523,673.620523
1185,4.702381,252,1,1,4.2,4.1,0.0163275,0.01594643,4.702381,4.702381,674.830082,674.830082,673.727942,673.727942
1186,4.706349,252,1,1,4.2,4.1,0.0163275,0.01594643,4.706349,4.706349,674.940265,674.940265,673.835377,673.835377
1187,4.710317,252,1,1,4.2,4.1,0.0163275,0.01594643,4.710317,4.710317,675.050466,675.050466,673.94283,673.94283
1188,4.714286,252,1,1,4.2,4.1,0.0163275,0.01594643,4.714286,4.714286,675.160685,675.160685,674.0503,674.0503
1189,4.718254,252,1,1,4.2,4.1,0.0163275,0.01594643,4.718254,4.718254,675.270922,675.270922,674.157787,674.157787
1190,4.722222,252,1,1,4.2,4.1,0.0163275,0.01594643,4.722222,4.722222,675.381177,675.381177,674.265291,674.265291
1191,4.72619,252,1,1,4.2,4.1,0.0163275,0.01594643,4.72619,4.72619,675.49145,675.49145,674.372812,674.372812
1192,4.730159,252,1,1,4.2,4.1,0.0163275,0.01594643,4.730159,4.730159,675.601741,675.601741,674.48035,674.48035
1193,4.734127,252,1,1,4.2,4.1,0.0163275,0.01594643,4.734127,4.734127,675.712049,675.712049,674.587906,674.587906
1194,4.738095,252,1,1,4.2,4.1,0.0163275,0.01594643,4.738095,4.738095,675.822376,675.822376,674.695478,674.695478
1195,4.742063,252,1,1,4.2,4.1,0.0163275,0.01594643,4.742063,4.742063,675.932721,675.932721,674.803068,674.803068
1196,4.746032,252,1,1,4.2,4.1,0.0163275,0.01594643,4.746032,4.746032,676.043084,676.043084,674.910675,674.910675
1197,4.75,252,1,1,4.2,4.1,0.0163275,0.01594643,4.75,4.75,676.153465,676.153465,675.018299,675.018299
1198,4.753968,252,1,1,4.2,4.1,0.0163275,0.01594643,4.753968,4.753968,676.263864,676.263864,675.125941,675.125941
1199,4.757937,252,1,1,4.2,4.1,0.0163275,0.01594643,4.757937,4.757937,676.374281,676.374281,675.233599,675.233599
1200,4.761905,252,1,1,4.2,4.1,0.0163275,0.01594643,4.761905,4.761905,676.484716,676.484716,675.341275,675.341275
1201,4.765873,252,1,1,4.2,4.1,0.0163275,0.01594643,4.765873,4.765873,676.595169,676.595169,675.448968,675.448968
1202,4.769841,252,1,1,4.2,4.1,0.0163275,0.01594643,4.769841,4.769841,676.70564,676.70564,675.556678,675.556678
1203,4.77381,252,1,1,4.2,4.1,0.0163275,0.01594643,4.77381,4.77381,676.816129,676.816129,675.664405,675.664405
1204,4.777778,252,1,1,4.2,4.1,0.0163275,0.01594643,4.777778,4.777778,676.926636,676.926636,675.772149,675.772149
1205,4.781746,252,1,1,4.2,4.1,0.0163275,0.01594643,4.781746,4.781746,677.037162,677.037162,675.879911,675.879911
1206,4.785714,252,1,1,4.2,4.1,0.0163275,0.01594643,4.785714,4.785714,677.147705,677.147705,675.987689,675.987689
1207,4.789683,252,1,1,4.2,4.1,0.0163275,0.01594643,4.789683,4.789683,677.258266,677.258266,676.095485,676.095485
1208,4.793651,252,1,1,4.2,4.1,0.0163275,0.01594643,4.793651,4.793651,677.368846,677.368846,676.203298,676.203298
1209,4.797619,252,1,1,4.2,4.1,0.0163275,0.01594643,4.797619,4.797619,677.479443,677.479443,676.311128,676.311128
1210,4.801587,252,1,1,4.2,4.1,0.0163275,0.01594643,4.801587,4.801587,677.590058,677.590058,676.418976,676.418976
1211,4.805556,252,1,1,4.2,4.1,0.0163275,0.01594643,4.805556,4.805556,677.700692,677.700692,676.526841,676.526841
1212,4.809524,252,1,1,4.2,4.1,0.0163275,0.01594643,4.809524,4.809524,677.811344,677.811344,676.634722,676.634722
1213,4.813492,252,1,1,4.2,4.1,0.0163275,0.01594643,4.813492,4.813492,677.922013,677.922013,676.742621,676.742621
1214,4.81746,252,1,1,4.2,4.1,0.0163275,0.01594643,4.81746,4.81746,678.032701,678.032701,676.850538,676.850538
1215,4.821429,252,1,1,4.2,4.1,0.0163275,0.01594643,4.821429,4.821429,678.143407,678.143407,676.958471,676.958471
1216,4.825397,252,1,1,4.2,4.1,0.0163275,0.01594643,4.825397,4.825397,678.254131,678.254131,677.066422,677.066422
1217,4.829365,252,1,1,4.2,4.1,0.0163275,0.01594643,4.829365,4.829365,678.364873,678.364873,677.17439,677.17439
1218,4.833333,252,1,1,4.2,4.1,0.0163275,0.01594643,4.833333,4.833333,678.475633,678.475633,677.282375,677.282375
1219,4.837302,252,1,1,4.2,4.1,0.0163275,0.01594643,4.837302,4.837302,678.586411,678.586411,677.390377,677.390377
1220,4.84127,252,1,1,4.2,4.1,0.0163275,0.01594643,4.84127,4.84127,678.697207,678.697207,677.498397,677.498397
1221,4.845238,252,1,1,4.2,4.1,0.0163275,0.01594643,4.845238,4.845238,678.808021,678.808021,677.606433,677.606433
1222,4.849206,252,1,1,4.2,4.1,0.0163275,0.01594643,4.849206,4.849206,678.918854,678.918854,677.714488,677.714488
1223,4.853175,252,1,1,4.2,4.1,0.0163275,0.01594643,4.853175,4.853175,679.029704,679.029704,677.822559,677.822559
1224,4.857143,252,1,1,4.2,4.1,0.0163275,0.01594643,4.857143,4.857143,679.140573,679.140573,677.930647,677.930647
1225,4.861111,252,1,1,4.2,4.1,0.0163275,0.01594643,4.861111,4.861111,679.251459,679.251459,678.038753,678.038753
1226,4.865079,252,1,1,4.2,4.1,0.0163275,0.01594643,4.865079,4.865079,679.362364,679.362364,678.146876,678.146876
1227,4.869048,252,1,1,4.2,4.1,0.0163275,0.01594643,4.869048,4.869048,679.473287,679.473287,678.255016,678.255016
1228,4.873016,252,1,1,4.2,4.1,0.0163275,0.01594643,4.873016,4.873016,679.584228,679.584228,678.363173,678.363173
1229,4.876984,252,1,1,4.2,4.1,0.0163275,0.01594643,4.876984,4.876984,679.695187,679.695187,678.471348,678.471348
1230,4.880952,252,1,1,4.2,4.1,0.0163275,0.01594643,4.880952,4.880952,679.806164,679.806164,678.57954,678.57954
1231,4.884921,252,1,1,4.2,4.1,0.0163275,0.01594643,4.884921,4.884921,679.91716,679.91716,678.687749,678.687749
1232,4.888889,252,1,1,4.2,4.1,0.0163275,0.01594643,4.888889,4.888889,680.028173,680.028173,678.795976,678.795976
1233,4.892857,252,1,1,4.2,4.1,0.0163275,0.01594643,4.892857,4.892857,680.139205,680.139205,678.904219,678.904219
1234,4.896825,252,1,1,4.2,4.1,0.0163275,0.01594643,4.896825,4.896825,680.250255,680.250255,679.01248,679.01248
1235,4.900794,252,1,1,4.2,4.1,0.0163275,0.01594643,4.900794,4.900794,680.361322,680.361322,679.120759,679.120759
1236,4.904762,252,1,1,4.2,4.1,0.0163275,0.01594643,4.904762,4.904762,680.472408,680.472408,679.229054,679.229054
1237,4.90873,252,1,1,4.2,4.1,0.0163275,0.01594643,4.90873,4.90873,680.583513,680.583513,679.337367,679.337367
1238,4.912698,252,1,1,4.2,4.1,0.0163275,0.01594643,4.912698,4.912698,680.694635,680.694635,679.445697,679.445697
1239,4.916667,252,1,1,4.2,4.1,0.0163275,0.01594643,4.916667,4.916667,680.805775,680.805775,679.554044,679.554044
1240,4.920635,252,1,1,4.2,4.1,0.0163275,0.01594643,4.920635,4.920635,680.916934,680.916934,679.662409,679.662409
1241,4.924603,252,1,1,4.2,4.1,0.0163275,0.01594643,4.924603,4.924603,681.028111,681.028111,679.770791,679.770791
1242,4.928571,252,1,1,4.2,4.1,0.0163275,0.01594643,4.928571,4.928571,681.139305,681.139305,679.87919,679.87919
1243,4.93254,252,1,1,4.2,4.1,0.0163275,0.01594643,4.93254,4.93254,681.250518,681.250518,679.987606,679.987606
1244,4.936508,252,1,1,4.2,4.1,0.0163275,0.01594643,4.936508,4.936508,681.36175,681.36175,680.09604,680.09604
1245,4.940476,252,1,1,4.2,4.1,0.0163275,0.01594643,4.940476,4.940476,681.472999,681.472999,680.204491,680.204491
1246,4.944444,252,1,1,4.2,4.1,0.0163275,0.01594643,4.944444,4.944444,681.584266,681.584266,680.312959,680.312959
1247,4.948413,252,1,1,4.2,4.1,0.0163275,0.01594643,4.948413,4.948413,681.695552,681.695552,680.421445,680.421445
1248,4.952381,252,1,1,4.2,4.1,0.0163275,0.01594643,4.952381,4.952381,681.806856,681.806856,680.529948,680.529948
1249,4.956349,252,1,1,4.2,4.1,0.0163275,0.01594643,4.956349,4.956349,681.918178,681.918178,680.638468,680.638468
1250,4.960317,252,1,1,4.2,4.1,0.0163275,0.01594643,4.960317,4.960317,682.029518,682.029518,680.747005,680.747005
1251,4.964286,252,1,1,4.2,4.1,0.0163275,0.01594643,4.964286,4.964286,682.140877,682.140877,680.85556,680.85556
1252,4.968254,252,1,1,4.2,4.1,0.0163275,0.01594643,4.968254,4.968254,682.252253,682.252253,680.964132,680.964132
1253,4.972222,252,1,1,4.2,4.1,0.0163275,0.01594643,4.972222,4.972222,682.363648,682.363648,681.072722,681.072722
1254,4.97619,252,1,1,4.2,4.1,0.0163275,0.01594643,4.97619,4.97619,682.475061,682.475061,681.181329,681.181329
1255,4.980159,252,1,1,4.2,4.1,0.0163275,0.01594643,4.980159,4.980159,682.586492,682.586492,681.289953,681.289953
1256,4.984127,252,1,1,4.2,4.1,0.0163275,0.01594643,4.984127,4.984127,682.697941,682.697941,681.398594,681.398594
1257,4.988095,252,1,1,4.2,4.1,0.0163275,0.01594643,4.988095,4.988095,682.809409,682.809409,681.507253,681.507253
1258,4.992063,252,1,1,4.2,4.1,0.0163275,0.01594643,4.992063,4.992063,682.920894,682.920894,681.615929,681.615929
1259,4.996032,252,1,1,4.2,4.1,0.0163275,0.01594643,4.996032,4.996032,683.032398,683.032398,681.724622,681.724622
1260,5.0,252,1,1,4.2,4.1,0.0163275,0.01594643,5.0,5.0,683.14392,683.14392,681.833333,681.833333
1261,5.003968,252,0,1,4.2,4.1,0.0163275,0.01594643,5.003968,5.003968,683.255461,683.255461,681.942061,681.942061
1262,5.007937,252,0,1,4.2,4.1,0.0163275,0.01594643,5.007937,5.007937,683.367019,683.367019,682.050806,682.050806
1263,5.011905,252,0,1,4.2,4.1,0.0163275,0.01594643,5.011905,5.011905,683.478596,683.478596,682.159569,682.159569
1264,5.015873,252,0,1,4.2,4.1,0.0163275,0.01594643,5.015873,5.015873,683.590191,683.590191,682.268349,682.268349
1265,5.019841,252,0,1,4.2,4.1,0.0163275,0.01594643,5.019841,5.019841,683.701804,683.701804,682.377147,682.377147
1266,5.02381,252,0,1,4.2,4.1,0.0163275,0.01594643,5.02381,5.02381,683.813436,683.813436,682.485961,682.485961
1267,5.027778,252,0,1,4.2,4.1,0.0163275,0.01594643,5.027778,5.027778,683.925085,683.925085,682.594793,682.594793
1268,5.031746,252,0,1,4.2,4.1,0.0163275,0.01594643,5.031746,5.031746,684.036753,684.036753,682.703643,682.703643
1269,5.035714,252,0,1,4.2,4.1,0.0163275,0.01594643,5.035714,5.035714,684.148439,684.148439,682.81251,682.81251
1270,5.039683,252,0,1,4.2,4.1,0.0163275,0.01594643,5.039683,5.039683,684.260144,684.260144,682.921394,682.921394
1271,5.043651,252,0,1,4.2,4.1,0.0163275,0.01594643,5.043651,5.043651,684.371866,684.371866,683.030296,683.030296
1272,5.047619,252,0,1,4.2,4.1,0.0163275,0.01594643,5.047619,5.047619,684.483607,684.483607,683.139214,683.139214
1273,5.051587,252,0,1,4.2,4.1,0.0163275,0.01594643,5.051587,5.051587,684.595366,684.595366,683.248151,683.248151
1274,5.055556,252,0,1,4.2,4.1,0.0163275,0.01594643,5.055556,5.055556,684.707143,684.707143,683.357104,683.357104
1275,5.059524,252,0,1,4.2,4.1,0.0163275,0.01594643,5.059524,5.059524,684.818939,684.818939,683.466075,683.466075
1276,5.063492,252,0,1,4.2,4.1,0.0163275,0.01594643,5.063492,5.063492,684.930753,684.930753,683.575064,683.575064
1277,5.06746,252,0,1,4.2,4.1,0.0163275,0.01594643,5.06746,5.06746,685.042585,685.042585,683.68407,683.68407
1278,5.071429,252,0,1,4.2,4.1,0.0163275,0.01594643,5.071429,5.071429,685.154435,685.154435,683.793093,683.793093
1279,5.075397,252,0,1,4.2,4.1,0.0163275,0.01594643,5.075397,5.075397,685.266304,685.266304,683.902133,683.902133
1280,5.079365,252,0,1,4.2,4.1,0.0163275,0.01594643,5.079365,5.079365,685.378191,685.378191,684.011191,684.011191
1281,5.083333,252,0,1,4.2,4.1,0.0163275,0.01594643,5.083333,5.083333,685.490096,685.490096,684.120267,684.120267
1282,5.087302,252,0,1,4.2,4.1,0.0163275,0.01594643,5.087302,5.087302,685.602019,685.602019,684.229359,684.229359
1283,5.09127,252,0,1,4.2,4.1,0.0163275,0.01594643,5.09127,5.09127,685.713961,685.713961,684.33847,684.33847
1284,5.095238,252,0,1,4.2,4.1,0.0163275,0.01594643,5.095238,5.095238,685.825921,685.825921,684.447597,684.447597
1285,5.099206,252,0,1,4.2,4.1,0.0163275,0.01594643,5.099206,5.099206,685.937899,685.937899,684.556742,684.556742
1286,5.103175,252,0,1,4.2,4.1,0.0163275,0.01594643,5.103175,5.103175,686.049896,686.049896,684.665904,684.665904
1287,5.107143,252,0,1,4.2,4.1,0.0163275,0.01594643,5.107143,5.107143,686.16191,686.16191,684.775084,684.775084
1288,5.111111,252,0,1,4.2,4.1,0.0163275,0.01594643,5.111111,5.111111,686.273943,686.273943,684.884281,684.884281
1289,5.115079,252,0,1,4.2,4.1,0.0163275,0.01594643,5.115079,5.115079,686.385995,686.385995,684.993496,684.993496
1290,5.119048,252,0,1,4.2,4.1,0.0163275,0.01594643,5.119048,5.119048,686.498065,686.498065,685.102728,685.102728
1291,5.123016,252,0,1,4.2,4.1,0.0163275,0.01594643,5.123016,5.123016,686.610153,686.610153,685.211977,685.211977
1292,5.126984,252,0,1,4.2,4.1,0.0163275,0.01594643,5.126984,5.126984,686.722259,686.722259,685.321244,685.321244
1293,5.130952,252,0,1,4.2,4.1,0.0163275,0.01594643,5.130952,5.130952,686.834383,686.834383,685.430528,685.430528
1294,5.134921,252,0,1,4.2,4.1,0.0163275,0.01594643,5.134921,5.134921,686.946526,686.946526,685.53983,685.53983
